0.012160374	0.025010781	0.034036397	0.017948851	0.026818182	0.029729584	0.008870269	0.010711083	0.009147599	0.0025	0.009224871	0.008826895	0.010907312	0.014279317	0.211714891	0
0.014907907	0.030142303	0.042678748	0.020023863	0.033068182	0.035643245	0.005991528	0.007508008	0.006405746	0	0.006972565	0.011224323	0.014282221	0.018359122	0.201834862	0
0.019436247	0.037516171	0.053605421	0.022877004	0.040795455	0.043384764	0.004470241	0.005868033	0.004998423	0	0.00613394	0.014765978	0.01912448	0.024230061	0.189131969	0
0.021522336	0.042647693	0.062742709	0.023395757	0.047670455	0.05080372	0.003323425	0.005073671	0.004537403	0	0.006205822	0.016945459	0.02225483	0.028956665	0.172194778	0
0.025287473	0.049978439	0.074735399	0.025211392	0.056590909	0.060641901	0.003534065	0.006252402	0.006187368	0.0069	0.008697736	0.019996731	0.026705796	0.035673417	0.214537756	0
0.439096367	0.4076326	0.442891952	0.369455828	0.334431818	0.330466104	0.172350036	0.181165919	0.173925703	0.2124	0.178603091	0.406473056	0.378576669	0.359271606	0.410021171	0
0.059275466	0.089693834	0.122097008	0.045235254	0.089659091	0.09569378	0.017249046	0.026111467	0.029238347	0.0218	0.035198275	0.04838446	0.055025679	0.068112841	0.158786168	0
0.036074082	0.071237602	0.11315008	0.027805156	0.085795455	0.093919682	0.010976666	0.025086483	0.032926504	0.0186	0.041260333	0.025990301	0.037613108	0.055326136	0.109386027	0
0.039890099	0.078913325	0.127122516	0.029102039	0.098295455	0.108166228	0.012474548	0.033850096	0.047557809	0.0312	0.011956392	0.025717866	0.040547811	0.061843873	0.107268878	0
0.043706116	0.087667098	0.140638087	0.030658297	0.111704545	0.123918069	0.015797973	0.045586163	0.066314027	0.05	0.082424823	0.025717866	0.043922719	0.06915767	0.119971771	0
0.048030935	0.094868478	0.153544506	0.033303937	0.127443182	0.141766572	0.019917148	0.05888533	0.085870963	0.0703	0.10679286	0.02691658	0.048960626	0.078710384	0.208186309	0
1	1	1	1	1	1	0.425515482	0.49053171	0.51396404	0.4508	0.546495747	0.818885196	1	1	1	0
0.055662969	0.111297973	0.178443615	0.040307102	0.162897727	0.182463308	0.027406558	0.081383728	0.118943052	0.1678	0.147430214	0.033128099	0.067253607	0.108065078	0.428369795	0
0.057901699	0.119146184	0.189560649	0.043419619	0.181363636	0.204182571	0.027991668	0.08545804	0.125761289	0.1228	0.156487361	0.038849234	0.082562974	0.131001542	0.242060692	0
0.060496591	0.125485123	0.199725881	0.047829019	0.201022727	0.226439439	0.028506565	0.086790519	0.12738699	0.1331	0.158979274	0.049583174	0.106285155	0.163440967	0.272406493	0
0.062938842	0.13199655	0.208672809	0.052809047	0.220056818	0.249341433	0.027851242	0.084279308	0.123092228	0.1366	0.154235055	0.064076718	0.136757153	0.202995174	0.30345801	0
0.065177572	0.137645537	0.216287215	0.057996576	0.238522727	0.270415569	0.026119316	0.078411275	0.113871837	0.1369	0.143308973	0.081512559	0.170799707	0.244937559	0.330980946	0
0.0669075	0.142777059	0.222492957	0.063702858	0.255227273	0.29003817	0.026259742	0.072466368	0.102928688	0.1313	0.129962861	0.101018907	0.205233553	0.285536594	0.354269584	0
0.068128625	0.145881846	0.226604736	0.06940914	0.269829545	0.306112575	0.02300653	0.063574632	0.090165724	0.1228	0.11362166	0.122486787	0.237808755	0.324692771	0.374735356	0
0.068993589	0.149633463	0.228889058	0.075426674	0.281704545	0.319767754	0.020923538	0.055349135	0.077257176	0.1142	0.098478495	0.145807225	0.265737344	0.358177024	0.389555399	0
0.06914623	0.151013368	0.229345922	0.081651709	0.290965909	0.329874738	0.028272521	0.059961563	0.077499818	0.1166	0.095938661	0.172505857	0.290975789	0.389322852	0.400141143	0
0.068993589	0.151875809	0.227975329	0.088654874	0.2975	0.336971131	0.123013551	0.176784113	0.188629801	0.2204	0.204959866	0.223015311	0.332159452	0.442061794	0.403669725	0
0.071588481	0.154420009	0.227975329	0.101675572	0.306761364	0.345895382	0.129707211	0.181550288	0.192778978	0.2617	0.207379897	0.249713943	0.342430912	0.456092343	0.405786874	0
0.068128625	0.151530832	0.223102109	0.109197489	0.305568182	0.343529918	0.074168559	0.108366432	0.116298255	0.1857	0.128117887	0.250640222	0.324773783	0.431912035	0.395906845	0
0.067619823	0.151530832	0.220246707	0.124293199	0.307045455	0.343261115	0.037517261	0.058090967	0.063669231	0.1136	0.074062537	0.246608184	0.303595011	0.400119409	0.386732534	0
0.067416302	0.150495903	0.21430747	0.144057685	0.306136364	0.339981721	0.01572776	0.028392056	0.031907408	0.0683	0.041715586	0.235165913	0.278552213	0.367281954	0.371912491	0
0.068840948	0.149633463	0.208672809	0.169528454	0.304659091	0.335788398	0.010742622	0.019628443	0.021352486	0.0558	0.030094645	0.226829401	0.257764735	0.343897706	0.357798165	0
0.072453445	0.151013368	0.203380796	0.198630492	0.302556818	0.330143541	0.008589417	0.015554132	0.016257006	0.0488	0.024200311	0.216585844	0.237417461	0.316881437	0.340155258	0
0.080085479	0.155799914	0.20063961	0.227006277	0.301647727	0.325090049	0.00706813	0.012991672	0.013054133	0.0431	0.020318677	0.206124339	0.21912448	0.290760734	0.325335215	0
0.092907296	0.163518758	0.199878169	0.247548892	0.300454545	0.319767754	0.007512814	0.012504805	0.011962245	0.0376	0.018545585	0.19702501	0.204206407	0.266530673	0.30910374	0
0.113361148	0.175161708	0.202923932	0.260777092	0.301079545	0.315305629	0.011468158	0.016040999	0.014704098	0.0361	0.020558284	0.192066692	0.194521888	0.247076969	0.294989414	0
0.142311998	0.192755498	0.208977385	0.268610261	0.301988636	0.311434869	0.044585391	0.051992313	0.047946036	0.0562	0.051251947	0.201819866	0.198092443	0.241007015	0.285109386	0
0.181642414	0.214014661	0.219332978	0.273279037	0.304943182	0.309069405	0.415755845	0.52445868	0.523960886	0.3859	0.527423026	0.326159211	0.289899731	0.361012986	0.302752294	0
0.758013636	0.664769297	0.69576639	0.868184884	0.954147727	0.941723563	0.812928593	1	1	1	1	1	0.90041575	0.997164038	0.717007763	0
0.287727689	0.268262182	0.248496155	0.286818488	0.315965909	0.307886673	0.273363447	0.347700192	0.34549778	0.3654	0.350137774	0.32163679	0.288872585	0.323399174	0.410021171	0
0.349445406	0.297197068	0.264257976	0.295377912	0.322840909	0.309069405	0.074589838	0.088584241	0.084293791	0.1057	0.087863903	0.261156214	0.244314013	0.236280412	0.261115032	0
0.406990943	0.326994394	0.278991853	0.30762048	0.331761364	0.311757432	0.038313011	0.040256246	0.035813942	0.0298	0.039559123	0.265188253	0.248960626	0.219612916	0.259703599	0
0.465401445	0.35338508	0.291479479	0.322404939	0.342159091	0.315896995	0.034919372	0.032286996	0.026666343	0.0205	0.030094645	0.287092029	0.266617755	0.222448878	0.261820748	0
