22.696	17.97	14.672	15.838	14.14	12.858	12.972	11.644	10.984	14.63300242	10.712	16.966	15.746	12.826	11.82915653	0
22.016	17.43	13.866	16.56	14.602	13.156	13.002	10.612	9.56	7.934026421	8.804	17.368	15.79	12.748	12.06339725	0
20.856	16.652	12.846	17.152	14.938	13.354	10.634	8.288	7.33	5.674978504	6.61	18.288	16.296	13.364	12.23907779	0
19.596	15.786	11.784	17.724	15.252	13.554	6.844	5.052	4.364	4.041272571	4.052	19.302	16.914	14.13	12.44403843	0
17.92	14.786	10.676	18.224	15.536	13.72	85.454	65.978	57.138	44.28984601	46.722	21.05	17.55	15.858	12.5318787	0
16.148	13.768	9.582	18.686	15.734	13.82	40.22	32.258	27.988	38.60705073	23.64	21.348	17.912	16.154	12.64899906	0
14.384	12.688	8.522	19.378	16.028	14.03	11.726	10.838	10.674	14.5157508	10.332	21.706	18.272	16.718	12.67827915	0
12.7	11.768	7.548	20.29	16.342	14.338	14.402	13.26	12.86	11.10763699	12.254	21.384	17.8	16.518	12.61971897	0
11.092	10.768	6.622	20.73	16.416	14.394	17.638	14.286	12.808	10.95130149	11.03	20.308	16.734	15.52	12.50259861	0
9.594	9.886	5.808	20.06	15.996	13.962	4.014	3.148	2.758	4.682248104	2.59	19.04	15.652	14.494	12.29763798	0
8.278	9.108	5.058	19.578	15.63	13.61	2.62	2.044	1.812	2.094895646	1.786	17.868	14.638	13.668	12.00483707	0
7.1	8.306	4.42	19.318	15.304	13.332	2.584	2.136	1.966	2.454467287	1.954	16.59	13.522	12.764	11.68275608	0
6.064	7.662	3.862	21.242	15.84	13.94	4.908	4.064	3.72	4.885484249	3.424	15.156	12.284	11.714	11.27283481	0
5.158	6.924	3.368	21.994	15.902	14.074	3.188	2.826	2.676	4.518095834	2.602	13.73	11.098	10.636	10.83363345	0
4.368	6.36	2.936	23.498	16.216	14.494	2.712	2.344	2.198	5.276322989	2.09	12.34	9.956	9.594	10.30659183	0
3.706	5.804	2.578	19.208	14.152	12.46	2.676	2.35	2.154	4.033455796	2.066	11.046	8.892	8.628	9.83811038	0
3.134	5.344	2.274	16.03	12.516	10.89	1.684	1.574	1.514	2.368482764	1.54	9.716	7.826	7.638	9.281788662	0
2.644	4.844	1.994	14.084	11.374	9.84	1.314	1.276	1.238	1.227233643	1.268	8.58	6.89	6.77	8.725466944	0
2.228	4.438	1.764	13.002	10.566	9.12	1.436	1.446	1.418	1.344485265	1.47	7.548	6.056	5.988	8.110585045	0
1.88	4.082	1.572	12.03	9.822	8.48	1.98	1.788	1.708	1.203783319	1.644	6.586	5.274	5.248	7.612823508	0
1.73	3.82	1.556	11.208	9.256	8.004	2.294	1.958	1.754	1.336668491	1.586	5.93	4.776	4.78	7.085781881	0
1.35	3.358	1.26	10.184	8.448	7.296	1.776	1.452	1.282	0.859845228	1.14	5.038	4.02	4.066	6.529460163	0
1.138	3.026	1.134	9.252	7.716	6.656	0.61	0.518	0.452	0.218869694	0.446	4.338	3.48	3.484	5.914578264	0
0.974	2.764	1.03	8.52	7.118	6.168	4.408	3.406	3.004	2.853122802	2.486	3.856	3.058	3.128	5.475376908	0
0.858	2.526	0.982	7.77	6.552	5.66	8.558	6.738	5.878	5.893848198	4.848	3.472	2.724	2.868	4.8897751	0
0.708	2.278	0.862	7.018	5.922	5.13	2.88	2.404	2.044	1.829125303	1.748	2.948	2.336	2.442	4.450573743	0
0.606	2.064	0.798	6.346	5.378	4.666	0.376	0.336	0.284	0.039083874	0.278	2.572	2.062	2.13	3.982092297	0
0.524	1.842	0.734	5.754	4.906	4.246	0.32	0.3	0.246	0.031267099	0.246	2.256	1.822	1.886	3.660011302	0
0.456	1.778	0.686	5.152	4.434	3.858	0.284	0.262	0.22	0.031267099	0.22	1.994	1.606	1.668	3.308650217	0
